Date,Close
2010-11-01,1015.5
2010-11-02,1024.5
2010-11-03,1029.5
2010-11-04,1052.25
2010-11-05,1057.0
2010-11-08,1055.0
2010-11-09,1045.75
2010-11-10,1050.25
2010-11-11,1046.25
2010-11-12,1031.5
2010-11-15,1029.75
2010-11-16,1011.0
2010-11-17,1011.75
2010-11-18,1029.5
2010-11-19,1032.5
2010-11-22,1031.0
2010-11-23,1013.5
2010-11-24,1031.5
2010-11-29,1021.25
2010-11-30,1014.0
2010-12-01,1039.5
2010-12-02,1055.25
2010-12-03,1058.0
2010-12-06,1056.75
2010-12-07,1057.75
2010-12-08,1062.0
2010-12-09,1067.0
2010-12-10,1074.5
2010-12-13,1074.75
2010-12-14,1075.75
2010-12-15,1070.25
2010-12-16,1077.5
2010-12-17,1079.25
2010-12-20,1081.75
2010-12-21,1089.25
2010-12-22,1093.5
2010-12-23,1091.5
2010-12-27,1092.5
2010-12-28,1093.75
2010-12-29,1095.25
2010-12-30,1093.25
2010-12-31,1093.5
2011-01-03,1106.0
2011-01-04,1105.0
2011-01-05,1112.0
2011-01-06,1109.5
2011-01-07,1106.75
2011-01-10,1105.25
2011-01-11,1109.75
2011-01-12,1121.5
2011-01-13,1119.25
2011-01-14,1128.0
2011-01-18,1130.75
2011-01-19,1117.75
2011-01-20,1116.5
2011-01-21,1119.5
2011-01-24,1126.75
2011-01-25,1126.75
2011-01-26,1132.25
2011-01-27,1135.25
2011-01-28,1112.0
2011-01-31,1122.0
2011-02-01,1142.75
2011-02-02,1139.75
2011-02-03,1143.0
2011-02-04,1146.75
2011-02-07,1155.0
2011-02-08,1161.0
2011-02-09,1158.0
2011-02-10,1158.75
2011-02-11,1166.5
2011-02-14,1169.25
2011-02-15,1165.25
2011-02-16,1173.25
2011-02-17,1177.75
2011-02-18,1180.75
2011-02-22,1153.5
2011-02-23,1145.5
2011-02-24,1144.5
2011-02-25,1158.0
2011-02-28,1166.25
2011-03-01,1144.0
2011-03-02,1146.75
2011-03-03,1169.25
2011-03-04,1159.25
2011-03-07,1149.0
2011-03-08,1160.75
2011-03-09,1158.5
2011-03-10,1134.0
2011-03-11,1143.0
2011-03-14,1135.25
2011-03-15,1120.75
2011-03-16,1096.5
2011-03-17,1112.25
2011-03-18,1117.5
2011-03-21,1137.25
2011-03-22,1132.75
2011-03-23,1136.25
2011-03-24,1148.75
2011-03-25,1152.75
2011-03-28,1149.5
2011-03-29,1158.5
2011-03-30,1167.75
2011-03-31,1165.75
2011-04-01,1171.5
2011-04-04,1172.25
2011-04-05,1171.75
2011-04-06,1175.75
2011-04-07,1173.25
2011-04-08,1167.75
2011-04-11,1164.25
2011-04-12,1154.5
2011-04-13,1154.25
2011-04-14,1155.25
2011-04-15,1160.25
2011-04-18,1145.0
2011-04-19,1152.25
2011-04-20,1171.0
2011-04-21,1177.0
2011-04-25,1175.5
2011-04-26,1187.25
2011-04-27,1195.75
2011-04-28,1200.5
2011-04-29,1204.0
2011-05-02,1201.75
2011-05-03,1196.75
2011-05-04,1187.5
2011-05-05,1175.25
2011-05-06,1181.0
2011-05-09,1186.5
2011-05-10,1198.25
2011-05-11,1183.75
2011-05-12,1190.0
2011-05-13,1179.25
2011-05-16,1171.25
2011-05-17,1171.0
2011-05-18,1182.75
2011-05-19,1185.75
2011-05-20,1175.0
2011-05-23,1159.75
2011-05-24,1158.75
2011-05-25,1162.75
2011-05-26,1169.0
2011-05-27,1174.0
2011-05-31,1188.25
2011-06-01,1157.25
2011-06-02,1155.5
2011-06-03,1143.0
2011-06-06,1129.0
2011-06-07,1128.0
2011-06-08,1123.0
2011-06-09,1132.25
2011-06-10,1113.5
2011-06-13,1115.0
2011-06-14,1131.75
2011-06-15,1108.25
2011-06-16,1111.25
2011-06-17,1115.0
2011-06-20,1121.75
2011-06-21,1139.0
2011-06-22,1131.25
2011-06-23,1127.5
2011-06-24,1112.5
2011-06-27,1123.75
2011-06-28,1140.75
2011-06-29,1152.25
2011-06-30,1164.25
2011-07-01,1183.75
2011-07-05,1182.25
2011-07-06,1184.25
2011-07-07,1198.5
2011-07-08,1188.5
2011-07-11,1164.25
2011-07-12,1158.25
2011-07-13,1163.0
2011-07-14,1153.75
2011-07-15,1161.5
2011-07-18,1150.0
2011-07-19,1171.75
2011-07-20,1170.5
2011-07-21,1189.0
2011-07-22,1190.0
2011-07-25,1182.75
2011-07-26,1177.75
2011-07-27,1150.25
2011-07-28,1146.5
2011-07-29,1137.25
2011-08-01,1132.0
2011-08-02,1099.0
2011-08-03,1106.0
2011-08-04,1046.0
2011-08-05,1044.0
2011-08-08,966.25
2011-08-09,1018.5
2011-08-10,965.75
2011-08-11,1017.0
2011-08-12,1025.25
2011-08-15,1050.25
2011-08-16,1039.0
2011-08-17,1040.25
2011-08-18,989.0
2011-08-19,970.5
2011-08-22,971.0
2011-08-23,1008.25
2011-08-24,1024.5
2011-08-25,1006.75
2011-08-26,1022.75
2011-08-29,1057.0
2011-08-30,1059.5
2011-08-31,1066.0
2011-09-01,1053.0
2011-09-02,1021.5
2011-09-06,1013.25
2011-09-07,1046.0
2011-09-08,1033.5
2011-09-09,1002.25
2011-09-12,1010.5
2011-09-13,1020.5
2011-09-14,1037.0
2011-09-15,1057.75
2011-09-16,1064.75
2011-09-19,1052.5
2011-09-20,1051.5
2011-09-21,1014.25
2011-09-22,977.75
2011-09-23,983.5
2011-09-26,1011.0
2011-09-27,1024.75
2011-09-28,1000.0
2011-09-29,1009.5
2011-09-30,980.75
2011-10-03,947.75
2011-10-04,972.0
2011-10-05,993.5
2011-10-06,1014.0
2011-10-07,1006.0
2011-10-10,1045.5
2011-10-11,1046.0
2011-10-12,1056.75
2011-10-13,1054.0
2011-10-14,1075.5
2011-10-17,1051.25
2011-10-18,1075.25
2011-10-19,1060.75
2011-10-20,1065.5
2011-10-21,1089.0
2011-10-24,1104.5
2011-10-25,1080.25
2011-10-26,1092.75
2011-10-27,1135.75
2011-10-28,1136.0
2011-10-31,1103.25
2011-11-01,1069.25
2011-11-02,1089.25
2011-11-03,1112.25
2011-11-04,1104.25
2011-11-07,1112.0
2011-11-08,1128.5
2011-11-09,1081.0
2011-11-10,1092.0
2011-11-11,1116.5
2011-11-14,1104.25
2011-11-15,1110.75
2011-11-16,1090.0
2011-11-17,1070.5
2011-11-18,1069.25
2011-11-21,1045.5
2011-11-22,1040.75
2011-11-23,1015.5
2011-11-28,1046.25
2011-11-29,1049.75
2011-11-30,1100.0
2011-12-01,1099.25
2011-12-02,1097.75
2011-12-05,1111.75
2011-12-06,1112.5
2011-12-07,1115.75
2011-12-08,1089.0
2011-12-09,1109.25
2011-12-12,1090.75
2011-12-13,1079.5
2011-12-14,1065.75
2011-12-15,1070.25
2011-12-16,1072.5
2011-12-19,1059.0
2011-12-20,1095.5
2011-12-21,1098.0
2011-12-22,1109.25
2011-12-23,1120.0
2011-12-27,1121.0
2011-12-28,1105.75
2011-12-29,1118.0
2011-12-30,1112.25
2012-01-03,1132.0
2012-01-04,1133.0
2012-01-05,1136.5
2012-01-06,1134.0
2012-01-09,1136.0
2012-01-10,1147.75
2012-01-11,1148.5
2012-01-12,1151.25
2012-01-13,1145.5
2012-01-17,1149.5
2012-01-18,1163.75
2012-01-19,1171.0
2012-01-20,1171.5
2012-01-23,1172.0
2012-01-24,1170.75
2012-01-25,1182.0
2012-01-26,1175.0
2012-01-27,1173.25
2012-01-30,1169.75
2012-01-31,1168.25
2012-02-01,1180.5
2012-02-02,1182.75
2012-02-03,1201.5
2012-02-06,1200.25
2012-02-07,1203.75
2012-02-08,1207.5
2012-02-09,1209.5
2012-02-10,1199.75
2012-02-13,1209.0
2012-02-14,1208.0
2012-02-15,1201.25
2012-02-16,1216.25
2012-02-17,1219.75
2012-02-21,1220.5
2012-02-22,1216.0
2012-02-23,1222.25
2012-02-24,1224.5
2012-02-27,1227.0
2012-02-28,1231.5
2012-02-29,1224.75
2012-03-01,1232.75
2012-03-02,1228.75
2012-03-05,1223.5
2012-03-06,1202.5
2012-03-07,1212.5
2012-03-08,1226.0
2012-03-09,1231.5
2012-03-12,1231.5
2012-03-13,1256.5
2012-03-14,1255.0
2012-03-15,1262.5
2012-03-16,1264.75
2012-03-19,1270.0
2012-03-20,1265.75
2012-03-21,1263.75
2012-03-22,1253.0
2012-03-23,1258.25
2012-03-26,1277.25
2012-03-27,1273.25
2012-03-28,1266.75
2012-03-29,1263.75
2012-03-30,1269.0
2012-04-02,1279.75
2012-04-03,1274.5
2012-04-04,1260.0
2012-04-05,1259.0
2012-04-09,1243.75
2012-04-10,1219.75
2012-04-11,1230.75
2012-04-12,1249.5
2012-04-13,1232.5
2012-04-16,1231.25
2012-04-17,1252.25
2012-04-18,1247.5
2012-04-19,1238.75
2012-04-20,1240.5
2012-04-23,1228.75
2012-04-24,1234.25
2012-04-25,1253.0
2012-04-26,1262.5
2012-04-27,1265.25
2012-04-30,1259.25
2012-05-01,1268.5
2012-05-02,1264.25
2012-05-03,1254.0
2012-05-04,1231.0
2012-05-07,1231.75
2012-05-08,1226.0
2012-05-09,1218.0
2012-05-10,1221.0
2012-05-11,1216.5
2012-05-14,1202.0
2012-05-15,1194.0
2012-05-16,1189.25
2012-05-17,1169.0
2012-05-18,1158.75
2012-05-21,1180.25
2012-05-22,1181.25
2012-05-23,1183.0
2012-05-24,1185.25
2012-05-25,1182.0
2012-05-29,1197.75
2012-05-30,1178.5
2012-05-31,1176.0
2012-06-01,1142.5
2012-06-04,1142.25
2012-06-05,1150.25
2012-06-06,1180.75
2012-06-07,1180.75
2012-06-08,1191.25
2012-06-11,1175.5
2012-06-12,1190.0
2012-06-13,1181.5
2012-06-14,1195.75
2012-06-15,1208.25
2012-06-18,1211.25
2012-06-19,1224.25
2012-06-20,1222.0
2012-06-21,1192.0
2012-06-22,1202.0
2012-06-25,1180.0
2012-06-26,1186.75
2012-06-27,1198.75
2012-06-28,1195.0
2012-06-29,1229.5
2012-07-02,1232.0
2012-07-05,1235.5
2012-07-06,1222.25
2012-07-09,1220.5
2012-07-10,1208.75
2012-07-11,1208.75
2012-07-12,1202.75
2012-07-13,1224.0
2012-07-16,1221.25
2012-07-17,1230.75
2012-07-18,1240.5
2012-07-19,1244.25
2012-07-20,1231.5
2012-07-23,1218.0
2012-07-24,1206.5
2012-07-25,1206.25
2012-07-26,1228.0
2012-07-27,1254.0
2012-07-30,1254.0
2012-07-31,1246.75
2012-08-01,1243.25
2012-08-02,1233.25
2012-08-03,1260.25
2012-08-06,1263.25
2012-08-07,1270.0
2012-08-08,1271.75
2012-08-09,1272.5
2012-08-10,1275.25
2012-08-13,1274.5
2012-08-14,1274.5
2012-08-15,1276.0
2012-08-16,1286.75
2012-08-17,1288.25
2012-08-20,1288.5
2012-08-21,1284.5
2012-08-22,1284.75
2012-08-23,1273.75
2012-08-24,1282.0
2012-08-27,1281.75
2012-08-28,1280.75
2012-08-29,1281.75
2012-08-30,1271.25
2012-08-31,1278.0
2012-09-04,1276.0
2012-09-05,1275.5
2012-09-06,1304.0
2012-09-07,1310.0
2012-09-10,1301.75
2012-09-11,1305.25
2012-09-12,1309.75
2012-09-13,1333.0
2012-09-14,1338.75
2012-09-17,1334.5
2012-09-18,1333.25
2012-09-19,1334.25
2012-09-20,1334.0
2012-09-21,1333.25
2012-09-24,1330.75
2012-09-25,1316.0
2012-09-26,1307.75
2012-09-27,1321.25
2012-09-28,1313.5
2012-10-01,1317.25
2012-10-02,1318.75
2012-10-03,1325.25
2012-10-04,1336.5
2012-10-05,1336.0
2012-10-08,1331.0
2012-10-09,1316.5
2012-10-10,1307.5
2012-10-11,1308.25
2012-10-12,1303.25
2012-10-15,1315.25
2012-10-16,1330.0
2012-10-17,1336.25
2012-10-18,1333.0
2012-10-19,1307.5
2012-10-22,1308.5
2012-10-23,1287.75
2012-10-24,1284.0
2012-10-25,1288.0
2012-10-26,1287.0
2012-10-31,1286.0
2012-11-01,1302.5
2012-11-02,1289.25
2012-11-05,1292.75
2012-11-06,1303.25
2012-11-07,1270.75
2012-11-08,1253.75
2012-11-09,1255.5
2012-11-12,1256.25
2012-11-13,1251.75
2012-11-14,1232.5
2012-11-15,1230.25
2012-11-16,1237.0
2012-11-19,1264.5
2012-11-20,1265.75
2012-11-21,1268.5
2012-11-26,1284.0
2012-11-27,1277.5
2012-11-28,1287.75
2012-11-29,1294.75
2012-11-30,1293.75
2012-12-03,1287.5
2012-12-04,1285.25
2012-12-05,1288.0
2012-12-06,1292.75
2012-12-07,1296.75
2012-12-10,1297.75
2012-12-11,1307.25
2012-12-12,1308.0
2012-12-13,1300.0
2012-12-14,1293.75
2012-12-17,1311.0
2012-12-18,1327.5
2012-12-19,1317.25
2012-12-20,1324.5
2012-12-21,1310.75
2012-12-26,1300.5
2012-12-27,1298.75
2012-12-28,1281.75
2012-12-31,1307.5
2013-01-02,1343.25
2013-01-03,1340.0
2013-01-04,1346.5
2013-01-07,1342.25
2013-01-08,1337.5
2013-01-09,1341.5
2013-01-10,1352.75
2013-01-11,1353.0
2013-01-14,1351.75
2013-01-15,1352.25
2013-01-16,1352.25
2013-01-17,1361.25
2013-01-18,1365.25
2013-01-22,1372.75
2013-01-23,1375.5
2013-01-24,1376.0
2013-01-25,1384.0
2013-01-28,1382.5
2013-01-29,1388.75
2013-01-30,1383.0
2013-01-31,1380.25
2013-02-01,1394.0
2013-02-04,1377.25
2013-02-05,1392.5
2013-02-06,1393.5
2013-02-07,1391.25
2013-02-08,1399.5
2013-02-11,1399.0
2013-02-12,1401.75
2013-02-13,1403.25
2013-02-14,1404.75
2013-02-15,1403.25
2013-02-19,1414.0
2013-02-20,1394.75
2013-02-21,1385.75
2013-02-22,1399.75
2013-02-25,1371.5
2013-02-26,1381.5
2013-02-27,1400.75
2013-02-28,1397.25
2013-03-01,1402.75
2013-03-04,1409.75
2013-03-05,1424.25
2013-03-06,1426.5
2013-03-07,1429.25
2013-03-08,1436.25
2013-03-11,1441.5
2013-03-12,1438.25
2013-03-13,1440.0
2013-03-14,1448.0
2013-03-15,1445.75
2013-03-18,1437.0
2013-03-19,1433.75
2013-03-20,1443.75
2013-03-21,1430.75
2013-03-22,1442.5
2013-03-25,1437.25
2013-03-26,1449.0
2013-03-27,1448.75
2013-03-28,1453.25
2013-04-01,1448.0
2013-04-02,1455.5
2013-04-03,1440.0
2013-04-04,1446.0
2013-04-05,1439.25
2013-04-08,1449.25
2013-04-09,1454.75
2013-04-10,1474.25
2013-04-11,1479.5
2013-04-12,1475.5
2013-04-15,1438.0
2013-04-16,1461.0
2013-04-17,1437.25
2013-04-18,1428.25
2013-04-19,1440.75
2013-04-22,1448.5
2013-04-23,1465.25
2013-04-24,1465.75
2013-04-25,1472.5
2013-04-26,1469.75
2013-04-29,1480.25
2013-04-30,1483.75
2013-05-01,1469.75
2013-05-02,1484.0
2013-05-03,1500.5
2013-05-06,1504.75
2013-05-07,1512.75
2013-05-08,1520.25
2013-05-09,1515.5
2013-05-10,1521.0
2013-05-13,1522.0
2013-05-14,1539.25
2013-05-15,1547.5
2013-05-16,1539.75
2013-05-17,1556.5
2013-05-20,1556.0
2013-05-21,1558.25
2013-05-22,1545.25
2013-05-23,1540.75
2013-05-24,1539.5
2013-05-28,1549.25
2013-05-29,1538.75
2013-05-30,1544.25
2013-05-31,1520.5
2013-06-03,1529.75
2013-06-04,1521.0
2013-06-05,1498.5
2013-06-06,1512.75
2013-06-07,1534.0
2013-06-10,1533.25
2013-06-11,1517.0
2013-06-12,1503.5
2013-06-13,1528.0
2013-06-14,1517.75
2013-06-17,1530.5
2013-06-18,1543.5
2013-06-19,1520.5
2013-06-20,1478.5
2013-06-21,1484.25
2013-06-24,1463.75
2013-06-25,1479.25
2013-06-26,1494.75
2013-06-27,1504.5
2013-06-28,1495.0
2013-07-01,1506.5
2013-07-02,1504.5
2013-07-05,1522.75
2013-07-08,1531.75
2013-07-09,1543.75
2013-07-10,1544.5
2013-07-11,1567.25
2013-07-12,1570.0
2013-07-15,1575.0
2013-07-16,1568.5
2013-07-17,1572.75
2013-07-18,1582.25
2013-07-19,1585.0
2013-07-22,1588.25
2013-07-23,1585.5
2013-07-24,1578.5
2013-07-25,1582.75
2013-07-26,1584.5
2013-07-29,1578.75
2013-07-30,1578.75
2013-07-31,1579.0
2013-08-01,1599.5
2013-08-02,1602.0
2013-08-05,1600.0
2013-08-06,1590.25
2013-08-07,1585.0
2013-08-08,1590.75
2013-08-09,1586.0
2013-08-12,1583.75
2013-08-13,1588.75
2013-08-14,1580.0
2013-08-15,1556.0
2013-08-16,1551.0
2013-08-19,1540.0
2013-08-20,1548.0
2013-08-21,1538.0
2013-08-22,1552.0
2013-08-23,1557.75
2013-08-26,1551.75
2013-08-27,1525.25
2013-08-28,1531.0
2013-08-29,1533.25
2013-08-30,1527.25
2013-09-03,1535.25
2013-09-04,1549.25
2013-09-05,1550.5
2013-09-06,1551.5
2013-09-09,1567.75
2013-09-10,1580.75
2013-09-11,1586.0
2013-09-12,1581.25
2013-09-13,1585.5
2013-09-16,1595.0
2013-09-17,1602.75
2013-09-18,1623.0
2013-09-19,1620.0
2013-09-20,1607.25
2013-09-23,1599.5
2013-09-24,1595.5
2013-09-25,1591.0
2013-09-26,1596.5
2013-09-27,1589.25
2013-09-30,1580.0
2013-10-01,1593.0
2013-10-02,1591.25
2013-10-03,1576.25
2013-10-04,1588.25
2013-10-07,1573.75
2013-10-08,1554.0
2013-10-09,1555.0
2013-10-10,1591.25
2013-10-11,1602.0
2013-10-14,1609.25
2013-10-15,1596.5
2013-10-16,1620.5
2013-10-17,1631.75
2013-10-18,1643.25
2013-10-21,1643.25
2013-10-22,1653.75
2013-10-23,1645.75
2013-10-24,1651.25
2013-10-25,1659.25
2013-10-28,1661.75
2013-10-29,1672.0
2013-10-30,1663.25
2013-10-31,1656.75
2013-11-01,1660.75
2013-11-04,1667.5
2013-11-05,1662.25
2013-11-06,1671.0
2013-11-07,1649.0
2013-11-08,1672.0
2013-11-11,1672.25
2013-11-12,1669.25
2013-11-13,1682.75
2013-11-14,1692.25
2013-11-15,1699.75
2013-11-18,1693.75
2013-11-19,1689.75
2013-11-20,1683.75
2013-11-21,1698.0
2013-11-22,1707.0
2013-11-25,1706.0
2013-11-26,1706.25
2013-11-27,1710.75
2013-12-02,1704.25
2013-12-03,1698.0
2013-12-04,1696.0
2013-12-05,1689.0
2013-12-06,1708.5
2013-12-09,1713.0
2013-12-10,1707.0
2013-12-11,1685.5
2013-12-12,1680.5
2013-12-13,1679.25
2013-12-16,1690.75
2013-12-17,1684.5
2013-12-18,1715.5
2013-12-19,1713.5
2013-12-20,1723.75
2013-12-23,1733.0
2013-12-26,1747.0
2013-12-27,1746.5
2013-12-30,1746.0
2013-12-31,1753.25
2014-01-02,1736.75
2014-01-03,1735.25
2014-01-06,1731.25
2014-01-07,1741.5
2014-01-08,1742.5
2014-01-09,1743.0
2014-01-10,1747.75
2014-01-13,1724.0
2014-01-14,1743.75
2014-01-15,1753.5
2014-01-16,1750.75
2014-01-17,1742.75
2014-01-21,1748.75
2014-01-22,1749.75
2014-01-23,1734.0
2014-01-24,1695.0
2014-01-27,1686.25
2014-01-28,1696.75
2014-01-29,1679.25
2014-01-30,1699.25
2014-01-31,1686.75
2014-02-03,1647.5
2014-02-04,1659.5
2014-02-05,1656.75
2014-02-06,1679.75
2014-02-07,1702.5
2014-02-10,1705.5
2014-02-11,1725.0
2014-02-12,1726.25
2014-02-13,1736.0
2014-02-14,1745.5
2014-02-18,1748.0
2014-02-19,1735.75
2014-02-20,1747.0
2014-02-21,1744.5
2014-02-24,1755.5
2014-02-25,1753.5
2014-02-26,1753.75
2014-02-27,1764.0
2014-02-28,1768.75
2014-03-03,1754.5
2014-03-04,1782.0
2014-03-05,1782.75
2014-03-06,1787.25
2014-03-07,1787.5
2014-03-10,1787.25
2014-03-11,1777.25
2014-03-12,1778.25
2014-03-13,1757.25
2014-03-14,1751.25
2014-03-17,1768.5
2014-03-18,1782.25
2014-03-19,1771.5
2014-03-20,1782.0
2014-03-21,1774.75
2014-03-24,1767.0
2014-03-25,1776.25
2014-03-26,1762.25
2014-03-27,1758.5
2014-03-28,1767.0
2014-03-31,1782.5
2014-04-01,1795.0
2014-04-02,1801.25
2014-04-03,1798.5
2014-04-04,1776.25
2014-04-07,1755.5
2014-04-08,1763.5
2014-04-09,1783.5
2014-04-10,1743.25
2014-04-11,1726.75
2014-04-14,1741.25
2014-04-15,1754.25
2014-04-16,1773.25
2014-04-17,1775.75
2014-04-21,1782.5
2014-04-22,1790.5
2014-04-23,1786.75
2014-04-24,1790.25
2014-04-25,1775.0
2014-04-28,1781.0
2014-04-29,1789.5
2014-04-30,1795.75
2014-05-01,1795.25
2014-05-02,1792.5
2014-05-05,1796.0
2014-05-06,1779.75
2014-05-07,1791.0
2014-05-08,1788.75
2014-05-09,1792.25
2014-05-12,1809.5
2014-05-13,1811.25
2014-05-14,1802.5
2014-05-15,1785.5
2014-05-16,1792.5
2014-05-19,1799.0
2014-05-20,1787.0
2014-05-21,1802.75
2014-05-22,1807.75
2014-05-23,1815.5
2014-05-27,1827.0
2014-05-28,1825.0
2014-05-29,1835.25
2014-05-30,1838.25
2014-06-02,1840.25
2014-06-03,1839.5
2014-06-04,1843.0
2014-06-05,1856.0
2014-06-06,1865.5
2014-06-09,1867.5
2014-06-10,1867.75
2014-06-11,1861.0
2014-06-12,1846.5
2014-06-13,1852.5
2014-06-16,1854.0
2014-06-17,1859.0
2014-06-18,1873.25
2014-06-19,1875.5
2014-06-20,1879.5
2014-06-23,1878.25
2014-06-24,1866.75
2014-06-25,1875.5
2014-06-26,1874.5
2014-06-27,1878.0
2014-06-30,1877.0
2014-07-01,1890.75
2014-07-02,1892.5
2014-07-07,1895.25
2014-07-08,1882.75
2014-07-09,1891.25
2014-07-10,1883.25
2014-07-11,1886.25
2014-07-14,1895.75
2014-07-15,1892.75
2014-07-16,1899.75
2014-07-17,1876.75
2014-07-18,1897.0
2014-07-21,1893.0
2014-07-22,1901.5
2014-07-23,1906.0
2014-07-24,1906.25
2014-07-25,1897.0
2014-07-28,1897.5
2014-07-29,1889.5
2014-07-30,1890.0
2014-07-31,1849.75
2014-08-01,1844.25
2014-08-04,1858.25
2014-08-05,1839.0
2014-08-06,1839.75
2014-08-07,1829.25
2014-08-08,1851.5
2014-08-11,1857.0
2014-08-12,1854.5
2014-08-13,1868.25
2014-08-14,1876.5
2014-08-15,1876.25
2014-08-18,1892.75
2014-08-19,1903.0
2014-08-20,1908.25
2014-08-21,1914.0
2014-08-22,1910.75
2014-08-25,1921.0
2014-08-26,1922.5
2014-08-27,1921.75
2014-08-28,1920.5
2014-08-29,1926.0
2014-09-02,1924.75
2014-09-03,1924.0
2014-09-04,1921.0
2014-09-05,1930.25
2014-09-08,1925.0
2014-09-09,1912.25
2014-09-10,1919.75
2014-09-11,1921.5
2014-09-12,1909.75
2014-09-15,1908.25
2014-09-16,1923.5
2014-09-17,1926.0
2014-09-18,1936.5
2014-09-19,1935.25
2014-09-22,1919.25
2014-09-23,1907.75
2014-09-24,1924.0
2014-09-25,1890.75
2014-09-26,1907.25
2014-09-29,1903.0
2014-09-30,1897.75
2014-10-01,1870.75
2014-10-02,1871.0
2014-10-03,1892.5
2014-10-06,1889.75
2014-10-07,1859.5
2014-10-08,1893.5
2014-10-09,1853.5
2014-10-10,1832.25
2014-10-13,1800.5
2014-10-14,1804.5
2014-10-15,1789.25
2014-10-16,1789.0
2014-10-17,1812.0
2014-10-20,1830.0
2014-10-21,1867.25
2014-10-22,1853.75
2014-10-23,1876.5
2014-10-24,1890.5
2014-10-27,1887.75
2014-10-28,1910.5
2014-10-29,1908.25
2014-10-30,1921.5
2014-10-31,1943.75
2014-11-03,1944.5
2014-11-04,1938.25
2014-11-05,1950.75
2014-11-06,1959.0
2014-11-07,1961.0
2014-11-10,1966.75
2014-11-11,1969.0
2014-11-12,1967.25
2014-11-13,1969.0
2014-11-14,1969.5
2014-11-17,1971.0
2014-11-18,1983.0
2014-11-19,1979.25
2014-11-20,1983.5
2014-11-21,1994.25
2014-11-24,2000.25
2014-11-25,1999.5
2014-11-26,2003.5
2014-12-01,1985.25
2014-12-02,1998.0
2014-12-03,2006.0
2014-12-04,2003.5
2014-12-05,2007.0
2014-12-08,1993.25
2014-12-09,1991.75
2014-12-10,1958.5
2014-12-11,1968.5
2014-12-12,1935.25
2014-12-15,1921.0
2014-12-16,1905.75
2014-12-17,1946.75
2014-12-18,1996.0
2014-12-19,2006.75
2014-12-22,2014.25
2014-12-23,2017.25
2014-12-26,2023.0
2014-12-29,2025.5
2014-12-30,2013.5
2014-12-31,1991.5
2015-01-02,1990.25
2015-01-05,1953.75
2015-01-06,1934.25
2015-01-07,1959.0
2015-01-08,1995.5
2015-01-09,1977.5
2015-01-12,1961.75
2015-01-13,1956.25
2015-01-14,1944.5
2015-01-15,1925.5
2015-01-16,1951.25
2015-01-20,1956.25
2015-01-21,1966.5
2015-01-22,1996.75
2015-01-23,1985.0
2015-01-26,1990.25
2015-01-27,1962.75
2015-01-28,1935.75
2015-01-29,1955.0
2015-01-30,1929.25
2015-02-02,1953.5
2015-02-03,1983.0
2015-02-04,1975.25
2015-02-05,1996.75
2015-02-06,1990.0
2015-02-09,1980.5
2015-02-10,2002.5
2015-02-11,2004.0
2015-02-12,2023.75
2015-02-13,2032.75
2015-02-17,2036.5
2015-02-18,2036.25
2015-02-19,2034.5
2015-02-20,2047.25
2015-02-23,2046.5
2015-02-24,2053.25
2015-02-25,2050.75
2015-02-26,2048.5
2015-02-27,2041.5
2015-03-02,2054.75
2015-03-03,2045.5
2015-03-04,2036.75
2015-03-05,2038.75
2015-03-06,2008.75
2015-03-09,2017.75
2015-03-10,1983.75
2015-03-11,1979.25
2015-03-12,2005.0
2015-03-13,1992.75
2015-03-16,2020.75
2015-03-17,2013.5
2015-03-18,2038.5
2015-03-19,2028.0
2015-03-20,2047.75
2015-03-23,2043.75
2015-03-24,2031.0
2015-03-25,1999.75
2015-03-26,1995.25
2015-03-27,1999.5
2015-03-30,2025.25
2015-03-31,2007.0
2015-04-01,1999.75
2015-04-02,2006.0
2015-04-06,2021.0
2015-04-07,2015.0
2015-04-08,2022.25
2015-04-09,2031.75
2015-04-10,2042.5
2015-04-13,2033.0
2015-04-14,2037.0
2015-04-15,2046.75
2015-04-16,2045.75
2015-04-17,2021.0
2015-04-20,2040.75
2015-04-21,2038.5
2015-04-22,2048.75
2015-04-23,2054.25
2015-04-24,2058.75
2015-04-27,2049.75
2015-04-28,2056.5
2015-04-29,2047.5
2015-04-30,2025.75
2015-05-01,2048.75
2015-05-04,2055.75
2015-05-05,2030.5
2015-05-06,2021.75
2015-05-07,2030.5
2015-05-08,2058.0
2015-05-11,2047.75
2015-05-12,2041.25
2015-05-13,2042.0
2015-05-14,2063.75
2015-05-15,2066.25
2015-05-18,2072.25
2015-05-19,2071.75
2015-05-20,2070.25
2015-05-21,2076.25
2015-05-22,2071.5
2015-05-26,2048.75
2015-05-27,2068.5
2015-05-28,2066.25
2015-05-29,2052.5
2015-06-01,2057.0
2015-06-02,2054.75
2015-06-03,2060.75
2015-06-04,2043.0
2015-06-05,2039.0
2015-06-08,2025.75
2015-06-09,2025.25
2015-06-10,2050.5
2015-06-11,2057.0
2015-06-12,2040.0
2015-06-15,2031.0
2015-06-16,2043.0
2015-06-17,2046.75
2015-06-18,2068.5
2015-06-19,2055.0
2015-06-22,2069.75
2015-06-23,2071.0
2015-06-24,2055.0
2015-06-25,2048.0
2015-06-26,2048.5
2015-06-29,2003.75
2015-06-30,2008.0
2015-07-01,2024.25
2015-07-02,2022.0
2015-07-06,2016.0
2015-07-07,2029.25
2015-07-08,1994.0
