Date,daily_average,daily_average_fintwit,daily_average_news,daily_average_politics,daily_average_trader,num_tweets
2014-04-08 15:45:00,-0.3136365442290114,-0.35342037930183806,-0.2960446792757344,-0.1852928335196267,-0.3874957567148292,0.9686699008070554
2014-04-09 15:45:00,-0.3248137335581107,-0.3557654942378086,-0.3384157300727329,-0.19646430517850297,-0.39399129317999204,0.9821221772193331
2014-04-10 15:45:00,-0.33443373900595025,-0.3833061050841932,-0.2771939829300511,-0.2155059393414574,-0.3995361187878777,1.0562865564706687
2014-04-11 15:45:00,-0.3145614699501449,-0.36756877879680666,-0.266653911693335,-0.1539012401000313,-0.39999971193565065,1.0748206743394195
2014-04-14 15:45:00,-0.2946218594054404,-0.31492249162934205,-0.2941242360287825,-0.23933300776290048,-0.32615866361000284,0.9981888113311219
2014-04-15 15:45:00,-0.29978777484358343,-0.351310593360188,-0.2372032321253013,-0.2014452015128802,-0.37754807752046077,0.9052098632510994
2014-04-16 15:45:00,-0.3170782790972154,-0.3383605588732522,-0.3020847698418193,-0.24957718374863477,-0.37052313910519824,0.9265444182670348
2014-04-17 15:45:00,-0.3114952444746651,-0.3396399986549128,-0.306438405886761,-0.21705501348540843,-0.3799149550808375,0.9737608059885826
2014-04-21 15:45:00,-0.22644898346692635,-0.24192860049374718,-0.23180407310666812,-0.18557203267091,-0.2392454595805175,0.868807072823776
2014-04-22 15:45:00,-0.2904471413506212,-0.34196523708136556,-0.24043740792838847,-0.1859279036757348,-0.3878979959917184,0.8802638195904122
2014-04-23 15:45:00,-0.28988165650199305,-0.3297521382946321,-0.2766075782486829,-0.15847428470992586,-0.34496336972262476,0.9733976889798369
2014-04-24 15:45:00,-0.3179321451695807,-0.3542411930733435,-0.27677960564676063,-0.2228707118785425,-0.37256283036692384,1.1372538827399539
2014-04-25 15:45:00,-0.3175787100022683,-0.3378698021519212,-0.32254254499267293,-0.22643292006456628,-0.36291567642995914,1.0044333160405856
2014-04-28 15:45:00,-0.2611754218969298,-0.28546875479192135,-0.24216476480242918,-0.22336961924457183,-0.27994102369143853,0.9892120125096674
2014-04-29 15:45:00,-0.3573798801806324,-0.3838461599901261,-0.35081369865864404,-0.27065084645195564,-0.4264339471710663,1.0479561192141673
2014-04-30 15:45:00,-0.3347364728978409,-0.3678937023869357,-0.32355183062550225,-0.23831927300994968,-0.3983820375571674,1.1798499535623517
2014-05-01 15:45:00,-0.32141161161122844,-0.36694708897050676,-0.29028662555076906,-0.21166600794173204,-0.39235266526113344,1.1003773661794882
2014-05-02 15:45:00,-0.32764591641988056,-0.3592358309622792,-0.3107750562772359,-0.2303101238137621,-0.380275200380312,1.0550354955054138
2014-05-05 15:45:00,-0.2486644757767088,-0.27673422472357245,-0.25778621078500313,-0.16692364491352857,-0.27893689682829936,0.976211942575768
2014-05-06 15:45:00,-0.33198861745942354,-0.38183716618723795,-0.27867459219585106,-0.23100254955279886,-0.42387202742034696,0.9520533504954449
2014-05-07 15:45:00,-0.3432522473337191,-0.39087863891718283,-0.3052068608264122,-0.22457576236519058,-0.42065629837837876,1.1440305345767872
2014-05-08 15:45:00,-0.31983458506280943,-0.3701716660416344,-0.3096500578508265,-0.17051542959267035,-0.4045248537784837,1.1000658470622382
2014-05-09 15:45:00,-0.27204651769919275,-0.3115833351889903,-0.23663880265709283,-0.17533727507039976,-0.32071893326557854,1.0783400199631152
2014-05-12 15:45:00,-0.2316130403606646,-0.24498838267338954,-0.23676918935856667,-0.1856402720370635,-0.26122528515106785,0.943653460676807
2014-05-13 15:45:00,-0.34504733134124616,-0.3680884793676107,-0.36231325457627106,-0.23328757303298553,-0.40243208439839956,0.9939636418562583
2014-05-14 15:45:00,-0.3220294299616006,-0.3562715388610948,-0.31112126918594174,-0.21466276894847885,-0.35960413189703744,1.0534070761235246
2014-05-15 15:45:00,-0.3491707927036978,-0.3763279156266504,-0.35212701270370655,-0.23976263465041991,-0.4060698320432914,1.0762174336190833
2014-05-16 15:45:00,-0.2999796593520315,-0.32351698017601793,-0.29265025491718144,-0.22228954068521944,-0.34222257772404835,0.9987944475699507
2014-05-19 15:45:00,-0.228260379600828,-0.24520243998256605,-0.24360835895404975,-0.17334936635570958,-0.255818104274265,0.8991690124613696
2014-05-20 15:45:00,-0.33457909169463473,-0.3766826731241465,-0.31021742191451357,-0.24072612282401187,-0.38854195870731517,0.902589330121106
2014-05-21 15:45:00,-0.3027231421681031,-0.3613084397707629,-0.24745857612440755,-0.18067157078149287,-0.37777537672410505,0.993254578562753
2014-05-22 15:45:00,-0.32000142241238494,-0.367266699150928,-0.301779816839165,-0.20545730941935558,-0.3877594378072739,1.018251910543037
2014-05-23 15:45:00,-0.26644394280358913,-0.3024161871073689,-0.26587069882527475,-0.14591949434725793,-0.3229761525082721,0.9733644415822978
2014-05-27 15:45:00,-0.21629463166182628,-0.2523453039465056,-0.1769090394902947,-0.1859086826662807,-0.25985621931023145,0.9603321714488328
2014-05-28 15:45:00,-0.27890698930777436,-0.3319245302327681,-0.27200292119303265,-0.12324797927725072,-0.3778565745140788,1.0137483896661825
2014-05-29 15:45:00,-0.31458930547926595,-0.3579694902884061,-0.2933423232216499,-0.21855059481104963,-0.38187425526886465,1.0756902070804368
2014-05-30 15:45:00,-0.2982676455215965,-0.32963842634631196,-0.25206733851577195,-0.2648895366450707,-0.35017044357808214,1.0942513185678115
2014-06-02 15:45:00,-0.26521712038480366,-0.28720982696306485,-0.2581075641281972,-0.22107300256474066,-0.29375060328975555,0.9440799102407144
2014-06-03 15:45:00,-0.30262979117093236,-0.3611002667784291,-0.22214025795283923,-0.22815195902476737,-0.38944332174227664,0.9999557541701694
2014-06-04 15:45:00,-0.2640551532401752,-0.3157528597992705,-0.21594475328623752,-0.18272821101448444,-0.36132203929072376,1.0559357868508552
2014-06-05 15:45:00,-0.28699235378083654,-0.346775872674861,-0.24537656320287957,-0.11159617629553012,-0.39071911447030055,1.1280261909738778
2014-06-06 15:45:00,-0.27220445170873314,-0.3198010139550932,-0.17602088153469592,-0.23769172857237103,-0.35416239285630224,1.1037325790766541
2014-06-09 15:45:00,-0.20409541467178052,-0.23167952062912386,-0.14961452410636183,-0.20612771616609507,-0.22444656963454282,0.9178604475626863
2014-06-10 15:45:00,-0.3043713161876196,-0.36559147406258613,-0.2503082918274888,-0.22650492865280625,-0.404531263708002,1.011681069291569
2014-06-11 15:45:00,-0.3106786297168977,-0.34433149072019714,-0.3080986005626865,-0.24194074713488792,-0.3753618689696571,1.178931597207894
2014-06-12 15:45:00,-0.3138322220908271,-0.3567639048627991,-0.28442021355551866,-0.2365937692576427,-0.39021280411077724,1.0686670712313284
2014-06-13 15:45:00,-0.2623113027990147,-0.31137647559540615,-0.19636484312000052,-0.2123771449269509,-0.31780833947183557,1.1079429292565672
2014-06-16 15:45:00,-0.23514759501456126,-0.2358756705147755,-0.2407769512712564,-0.22613160506376348,-0.21719934662489943,1.0213559114999808
2014-06-17 15:45:00,-0.27196455534600844,-0.30951163294812684,-0.22706358060374507,-0.20680290195223403,-0.3369946469694881,0.9866479612396054
2014-06-18 15:45:00,-0.2968912288955956,-0.3180788190875086,-0.27811325061803477,-0.2542344939021828,-0.33243717561942576,1.04980493031288
2014-06-19 15:45:00,-0.30791730272235873,-0.3338388300780459,-0.2824670263318408,-0.24123942731157055,-0.3683884095789407,1.1411301831372138
2014-06-20 15:45:00,-0.2537128409102418,-0.28030345567044246,-0.2224864041878402,-0.20413646617690182,-0.30287764059721367,1.0584700173898598
2014-06-23 15:45:00,-0.21142706264066333,-0.22500479716595503,-0.21992928537796969,-0.15577372984786425,-0.22321674261527447,0.952368049063574
2014-06-24 15:45:00,-0.2960051710460944,-0.3341848517598431,-0.25670188815906797,-0.2313821542249469,-0.38121384150825033,0.9719093715509907
2014-06-25 15:45:00,-0.29050879964525456,-0.34703634277112216,-0.2268361847769181,-0.2095106451197734,-0.37499007188307587,1.116295861726612
2014-06-26 15:45:00,-0.31094527701004565,-0.3471663312892471,-0.29245268982409817,-0.20137854072255784,-0.3677173772237684,1.0240712698736425
2014-06-27 15:45:00,-0.26764118034091267,-0.29803157176224804,-0.23517287576950774,-0.21953985250065092,-0.31979075249208094,1.0081765499722155
2014-06-30 15:45:00,-0.23017225166403185,-0.2625783024789139,-0.20735427773378826,-0.1757166743813741,-0.2506228102707958,0.9962963647902513
2014-07-01 15:45:00,-0.2958525861264118,-0.33215300067469045,-0.2816812464831278,-0.18246568794726004,-0.3445550765010875,1.0716320666745165
2014-07-02 15:45:00,-0.26196825246792405,-0.27086196537077023,-0.28779094285158624,-0.18930914753514538,-0.30095314129494205,1.0687167463251872
2014-07-07 15:45:00,-0.23378907952140257,-0.2415451924316366,-0.23786643913150543,-0.20482914821873563,-0.23540328471659588,1.1952196616876354
2014-07-08 15:45:00,-0.3152594618896247,-0.35271742509387843,-0.2920070739962182,-0.2233019138491431,-0.39020506125849647,0.993672495953864
2014-07-09 15:45:00,-0.284844632087575,-0.3132256092172101,-0.2604324763057796,-0.2391497245124801,-0.3281035249349503,1.1082194215071226
2014-07-10 15:45:00,-0.34470461675766095,-0.37873748604972685,-0.3101714910332829,-0.2812662829172892,-0.3863143577133902,1.1882339409144989
2014-07-11 15:45:00,-0.3192033951920902,-0.33926681908451045,-0.29303935975847517,-0.29457523928988033,-0.3827627278946629,0.9888109887480128
2014-07-14 15:45:00,-0.23455803793062907,-0.22695196054536979,-0.27379392630210436,-0.2044245445060573,-0.24333647002067976,1.0687072992375943
2014-07-15 15:45:00,-0.3415918769904788,-0.3762360310442026,-0.3088092111439768,-0.28670869588050857,-0.43860918371524105,1.1086814987764633
2014-07-16 15:45:00,-0.30218173401255377,-0.31965401318545145,-0.28659424316200743,-0.2689543025024044,-0.3548671301238292,1.1016735911858937
2014-07-17 15:45:00,-0.3469319957576648,-0.35604131994232247,-0.3570036379905308,-0.30146986360465133,-0.3737820210688448,1.1156639469201113
2014-07-18 15:45:00,-0.37762490139262683,-0.3667213954692414,-0.4433697522513513,-0.31788552842206425,-0.39248709171946605,1.2618852976439376
2014-07-21 15:45:00,-0.32288550365202173,-0.307976093343923,-0.3736070813778636,-0.2863347797158855,-0.2923687591189993,1.149056240972691
2014-07-22 15:45:00,-0.3323022664422489,-0.3463140675015306,-0.35369467405525185,-0.2594360076715927,-0.3575114054133708,1.0923754517669755
2014-07-23 15:45:00,-0.3281918808611386,-0.35221987880709793,-0.33804470125983216,-0.24627850484595729,-0.3695385094188815,1.1489318314756878
2014-07-24 15:45:00,-0.35525697374958587,-0.3725748229072435,-0.3891041163734054,-0.27032577197653984,-0.3960006214001642,1.1306472562086565
2014-07-25 15:45:00,-0.3259003771241267,-0.31915606598657215,-0.39581329700530776,-0.26050885488240483,-0.3335034807143966,1.0814236852973937
2014-07-28 15:45:00,-0.30416945471587653,-0.30420073353147364,-0.34154657295211355,-0.26078153664181875,-0.2999582866480918,1.0488982322914069
2014-07-29 15:45:00,-0.330250691618876,-0.34418850208962426,-0.36471332664388256,-0.242847670107372,-0.3656050139963463,1.011546877750347
2014-07-30 15:45:00,-0.3414277208789444,-0.3502169805167919,-0.3573812954218871,-0.2871282402390135,-0.3591175945646718,1.1594751473447589
2014-07-31 15:45:00,-0.3559189970609328,-0.38156153296416956,-0.36343630769978397,-0.2566672308785002,-0.39061533116802727,1.2505191537047389
2014-08-01 15:45:00,-0.34329921311854344,-0.3519387012902243,-0.38782517619127277,-0.236763654642782,-0.3650520617334758,1.2260733156536985
2014-08-04 15:45:00,-0.28179355717448196,-0.26844734007184123,-0.34578273903447854,-0.22847109307558666,-0.2802023438736199,1.010475254190436
2014-08-05 15:45:00,-0.3151386639746246,-0.3419815451972506,-0.35577223244527056,-0.1672433548824944,-0.3632946277709706,0.9533734392300238
2014-08-06 15:45:00,-0.360106780004526,-0.4116566726481224,-0.29872914682799034,-0.2721356402415546,-0.4216413149400515,1.0340004788360273
2014-08-07 15:45:00,-0.3420695267776363,-0.3643277405985531,-0.3213703152097994,-0.2817777103474927,-0.39295521521453947,1.0263830857777028
2014-08-08 15:45:00,-0.35246089288903504,-0.37313325129176556,-0.34789647930352263,-0.284652915938045,-0.37700726888043,1.0888877585349899
2014-08-11 15:45:00,-0.2784174187333474,-0.2701257673317038,-0.31193056423055876,-0.25454289229566496,-0.2709650999233332,0.9885563517711895
2014-08-12 15:45:00,-0.29353134455281715,-0.33520789506790244,-0.2841439352715381,-0.16765121900781962,-0.3622442799476124,0.9024242116162036
2014-08-13 15:45:00,-0.31885971095563426,-0.37173108906109414,-0.28259210861035083,-0.18656918022924043,-0.3662476166005075,1.030843280262244
2014-08-14 15:45:00,-0.3280421817182153,-0.3558429083223989,-0.310755576972896,-0.2568996212479074,-0.3599611763642475,1.092356311983448
2014-08-15 15:45:00,-0.2918746280096614,-0.32787190593654547,-0.27176512605549563,-0.19294575168274847,-0.3616902019881558,0.9957279513088854
2014-08-18 15:45:00,-0.2746184838877862,-0.25189614470278704,-0.33887469725606373,-0.24126990537573823,-0.23858116882466812,0.9747903199315243
2014-08-19 15:45:00,-0.3270667940484969,-0.3620963549449607,-0.2914290676370335,-0.27478806870029754,-0.389586156326589,0.9930272833445558
2014-08-20 15:45:00,-0.32229360600540263,-0.34801071900510916,-0.3133653866140124,-0.2513524882292097,-0.3657478970996404,0.9854626253894694
2014-08-21 15:45:00,-0.3412137687781072,-0.38016583759444594,-0.3271131750647586,-0.22186039209868572,-0.41163621635156455,1.0598172404047657
2014-08-22 15:45:00,-0.3250104315364079,-0.3240412917406736,-0.36582363947191016,-0.2690010784492263,-0.34466090137770555,1.0293784356682916
2014-08-25 15:45:00,-0.282995996687266,-0.2656376605003026,-0.3299548997531636,-0.26418481478757105,-0.25287559716027347,1.0006538363135002
2014-08-26 15:45:00,-0.3139125876617739,-0.35183163171372034,-0.28384011944121085,-0.23787669251308413,-0.3664823786366943,0.992787596103606
2014-08-27 15:45:00,-0.29471164761297036,-0.3419349503224567,-0.2596317867484066,-0.1860125921729162,-0.35429089204967024,0.9903186196225396
2014-08-28 15:45:00,-0.3012515932161662,-0.3364105492309227,-0.2886949583330035,-0.19007357085150395,-0.36763516931804185,1.0418126813169264
2014-08-29 15:45:00,-0.2997903602994507,-0.32731237412563075,-0.30513544222180594,-0.20503505613963405,-0.31983562740736,1.0760924476157825
2014-09-02 15:45:00,-0.25840062817465936,-0.2825918482908979,-0.28149798583525876,-0.16569354220299423,-0.2819652480345053,1.040513497402708
2014-09-03 15:45:00,-0.31089952251942377,-0.3360784284952633,-0.31784991128296924,-0.20627500362114995,-0.3720602871207553,1.0557862909924578
2014-09-04 15:45:00,-0.30437971602697844,-0.34437444342159834,-0.27832186964360994,-0.19623983921430144,-0.36603299165904263,1.1224469485021729
2014-09-05 15:45:00,-0.2835511132118154,-0.3183199916540011,-0.23650269560838968,-0.22233977309216185,-0.31977654657056254,1.1069407856504272
2014-09-08 15:45:00,-0.2558827833362238,-0.2581625760810963,-0.2838541040856551,-0.20972320701485136,-0.26865021259176963,1.07074282507297
2014-09-09 15:45:00,-0.2873898896251912,-0.3182942095599817,-0.28281815027117346,-0.17473490957882343,-0.3534919159036229,1.0654655546306262
2014-09-10 15:45:00,-0.2883843754470031,-0.3334622541269476,-0.2553401138887262,-0.17306586129324777,-0.37509893401979955,1.177640792651324
2014-09-11 15:45:00,-0.2751380724984797,-0.32331551755237753,-0.23411677124704078,-0.19686958482969208,-0.3482576984720739,1.1712082167039308
2014-09-12 15:45:00,-0.28788424433524,-0.32701434337078983,-0.25158467797825323,-0.18694820985179372,-0.35756122441823357,1.032542674890936
2014-09-15 15:45:00,-0.24802791233973723,-0.26284448195124677,-0.2419966652697208,-0.21397402265951915,-0.26783492482087023,1.0664871862524816
2014-09-16 15:45:00,-0.3073916406177436,-0.3443545352356818,-0.2746657198606363,-0.21358654421918533,-0.35687922195690436,1.0311261861583418
2014-09-17 15:45:00,-0.2759934574370433,-0.3077045425255336,-0.26161208181061885,-0.1793827003719742,-0.3346148124619621,1.0887080632056003
2014-09-18 15:45:00,-0.291208658224396,-0.32916955205193954,-0.24930404848994847,-0.19826890839812067,-0.3433312734467072,1.2533796078228236
2014-09-19 15:45:00,-0.25254097133547265,-0.29322258504693127,-0.2087178692439944,-0.16859510265290736,-0.3561585947485756,1.3149738718047224
2014-09-22 15:45:00,-0.2587239731289634,-0.2841495547920775,-0.24893634049564645,-0.1994191666281893,-0.29164819284474575,1.027051497933025
2014-09-23 15:45:00,-0.33687156558607184,-0.3619178208194811,-0.3277305277213951,-0.2718398731183064,-0.37724537234337263,1.0967098703888334
2014-09-24 15:45:00,-0.29384019267959643,-0.3538670399007083,-0.24211763978263687,-0.1733375720021051,-0.3726050475153805,1.0974845597957794
2014-09-25 15:45:00,-0.30262824202841276,-0.34157453164206386,-0.2730838021013582,-0.18545575696149025,-0.3551685298442021,1.0636373724408437
2014-09-26 15:45:00,-0.2961345640738193,-0.33359234854733016,-0.29799988688393564,-0.14082046656279637,-0.33866777758044264,1.0314820840148227
2014-09-29 15:45:00,-0.2619433369389039,-0.28019806360002847,-0.285469923077799,-0.17185199060733364,-0.27935547184796494,1.1103307785925225
2014-09-30 15:45:00,-0.3294295909749824,-0.3774370916156848,-0.2893524168439699,-0.23368909875860397,-0.3860191845342603,1.0890265234449747
2014-10-01 15:45:00,-0.3320104764458767,-0.3747865800011717,-0.29604651112882335,-0.2367122220143375,-0.3893965700807534,1.1776646033153817
2014-10-02 15:45:00,-0.3283388672166669,-0.3633553760948482,-0.30512264873536804,-0.2094545441792335,-0.41607438623457366,1.2114407177671016
2014-10-03 15:45:00,-0.3171966829430412,-0.364537605154256,-0.2661056977936908,-0.20084391769290819,-0.3835230574642271,1.133266040413973
2014-10-06 15:45:00,-0.2753408963597415,-0.28932542608160594,-0.2802686832076462,-0.22679018297453055,-0.2967406409329067,1.0186866277739894
2014-10-07 15:45:00,-0.33456321554140656,-0.37537385414773367,-0.30855903268448737,-0.23722294132393526,-0.3947831281909236,1.0693188641738727
2014-10-08 15:45:00,-0.31218893320007773,-0.3669812529883129,-0.25220163793763484,-0.21636349365893584,-0.40633033356952053,1.0741611311008548
2014-10-09 15:45:00,-0.33490899743743036,-0.3812748126991522,-0.2842221882625786,-0.23272079858435205,-0.399895689479788,1.1221939736754343
2014-10-10 15:45:00,-0.3089493806213813,-0.3627477566565364,-0.2176526537387863,-0.18139224491167175,-0.39315171399740884,1.1693594432890517
2014-10-13 15:45:00,-0.2727104920067802,-0.3025255164733165,-0.2630138622770318,-0.19422848474594853,-0.32006618692511596,1.1043653785858836
2014-10-14 15:45:00,-0.34805789765673767,-0.39352411713967417,-0.3032943874142166,-0.24021115447789695,-0.4057702953254701,1.1238381352407347
2014-10-15 15:45:00,-0.3507384737802832,-0.397501337508058,-0.2829178250931656,-0.2559306352369247,-0.414842956508308,1.2127211128095279
2014-10-16 15:45:00,-0.36836963099225134,-0.403459799816355,-0.3631414953985486,-0.22040633853892583,-0.41309434579306753,1.3299549086523306
2014-10-17 15:45:00,-0.3192100383304518,-0.35298394458203575,-0.3140238793451028,-0.2255040516293114,-0.3601846659213593,1.159134754221055
2014-10-20 15:45:00,-0.28883025067960894,-0.30453177132612025,-0.30224842584080636,-0.22976920900611641,-0.30149369376409946,1.0197199033949564
2014-10-21 15:45:00,-0.3498237782064542,-0.38598656338681137,-0.35747752832366847,-0.20794697803037676,-0.4092623115734882,1.009285873150729
2014-10-22 15:45:00,-0.2924968230741213,-0.32913872878192413,-0.2736619061399852,-0.1981904974092808,-0.3628495228240633,1.022401814045827
2014-10-23 15:45:00,-0.32560057983289326,-0.3699494403053597,-0.31932233099883156,-0.2035165188697399,-0.3768124403978597,1.0857029822587405
2014-10-24 15:45:00,-0.3237314907650008,-0.36224520407688965,-0.2920359358296524,-0.2391136698887266,-0.3720166856323062,1.0967889467612761
2014-10-27 15:45:00,-0.2651778371313049,-0.2983864876189812,-0.2653966840261704,-0.18585301171626178,-0.3079630378771962,0.9881311176272269
2014-10-28 15:45:00,-0.29405167311004154,-0.3424012565843428,-0.23393691236469472,-0.22458205570074943,-0.36494471355275193,0.98825500858067
2014-10-29 15:45:00,-0.2972327459089404,-0.33566430700243477,-0.2667365639431623,-0.2256074220704993,-0.3671286843117832,1.053227965200124
2014-10-30 15:45:00,-0.2890078662733804,-0.33705575150493694,-0.22864125477577035,-0.19270734010700138,-0.35662122784722644,1.1306333193801386
2014-10-31 15:45:00,-0.28961601571508155,-0.32856467989479815,-0.24922273807678064,-0.18315916717320546,-0.3657763170262323,1.131155211242154
2014-11-03 15:45:00,-0.2436701205856723,-0.26630478177410705,-0.24420303708467728,-0.1948273924388296,-0.2807945488380176,0.9806727824077667
2014-11-04 15:45:00,-0.3119877194228637,-0.3702490039559752,-0.26305925418059317,-0.1809433982812661,-0.4033517854823185,1.0320811291364183
2014-11-05 15:45:00,-0.2258030897122887,-0.3324348500125465,-0.10967274956702201,-0.15805319810619628,-0.36359261970946244,1.3645500338536634
2014-11-06 15:45:00,-0.2768728197686439,-0.3496261463739485,-0.16084829021641345,-0.21539292885706976,-0.37939435669873617,1.0357135610759045
2014-11-07 15:45:00,-0.276302377919893,-0.32307272811319343,-0.23364457913242434,-0.16124085683262235,-0.34334568855241876,1.0444526237456195
2014-11-10 15:45:00,-0.20705996276527197,-0.25121180993686243,-0.19234427470058435,-0.12223952434878345,-0.24186255994287045,0.9862940047154779
2014-11-11 15:45:00,-0.2695746549183584,-0.3008246220508083,-0.24588448571190327,-0.20037087772700832,-0.3319501889567825,0.8836661357901705
2014-11-12 15:45:00,-0.2711098153941694,-0.3407514632765583,-0.15269892299660492,-0.20263161164163893,-0.3437970127566952,0.9914933273658165
2014-11-13 15:45:00,-0.2934081010386531,-0.3419522314857481,-0.23193282410084554,-0.21616572221332692,-0.362571531308094,1.0740114462998511
2014-11-14 15:45:00,-0.3071650400444626,-0.34705533646021486,-0.26959267960560257,-0.21529049442675774,-0.3651561585921178,1.0233241014586136
2014-11-17 15:45:00,-0.26029329966793335,-0.2791577943528437,-0.2564606400679297,-0.209630658381134,-0.2777410300920713,0.9825424545192128
2014-11-18 15:45:00,-0.32334290878194466,-0.3614697732881868,-0.32647020287202344,-0.19335518103837968,-0.3668975842593963,0.9820813742706023
2014-11-19 15:45:00,-0.3057030830536892,-0.33545194604024936,-0.28822710852210337,-0.24466273162239477,-0.3568154705800232,1.0322828460074445
2014-11-20 15:45:00,-0.318332500624831,-0.3572790300532603,-0.29273253729169935,-0.2287839214211098,-0.3609408657791028,1.0871044788738349
2014-11-21 15:45:00,-0.2834553535767904,-0.32196803037518223,-0.2453174718069344,-0.2179230825384545,-0.33584630479527505,1.0592093282082724
2014-11-24 15:45:00,-0.24743907848611277,-0.2725389704984777,-0.24669644398568083,-0.1937863502093135,-0.2792666384934029,0.9887583866390031
2014-11-25 15:45:00,-0.3070611108285072,-0.3410234181215874,-0.26069600245182456,-0.2778497170908628,-0.38100060570922667,1.0692699302872144
2014-11-26 15:45:00,-0.3225305680954728,-0.35755601688124233,-0.33069594606990615,-0.19291467009373223,-0.37231570888264853,0.9962439333192656
2014-12-01 15:45:00,-0.2613402509802841,-0.298799234138474,-0.2982542964002059,-0.1149336159416127,-0.28289080784619525,1.1546592118826648
2014-12-02 15:45:00,-0.30459542564152775,-0.3556004883991556,-0.2815318662175012,-0.1676966509963042,-0.38134123119004887,1.0091130593806055
2014-12-03 15:45:00,-0.2797222623941761,-0.34017964228643294,-0.2238639170637326,-0.18020530833344137,-0.353479867367192,1.0919551130077445
2014-12-04 15:45:00,-0.3127254314880294,-0.34949666459069983,-0.2931009272531587,-0.21690547361891657,-0.35662382417040106,1.124027971839503
2014-12-05 15:45:00,-0.2716411330655602,-0.3022397153816273,-0.27462435748798814,-0.1500160033872467,-0.3208690400022439,1.0685501518324254
2014-12-08 15:45:00,-0.2459422976109688,-0.26987036160291383,-0.2823179186926675,-0.15167271683751796,-0.262749743117983,1.0487168136379474
2014-12-09 15:45:00,-0.3326712770747772,-0.4006480593773061,-0.29162368478903683,-0.16503735828134994,-0.41636779888640524,1.0301995049592385
2014-12-10 15:45:00,-0.3424549913334687,-0.3726796683009665,-0.37349646102184103,-0.22408116503383022,-0.37592678171102617,1.0900943527044777
2014-12-11 15:45:00,-0.320169986228375,-0.363385275253734,-0.2899988863933051,-0.2196150440595074,-0.38391367265303145,1.1250089721165506
2014-12-12 15:45:00,-0.3309750682536207,-0.36984741181581365,-0.2989972276285052,-0.2574961760214397,-0.3818493467704619,1.1562487289189238
2014-12-15 15:45:00,-0.2870165774220168,-0.31582457535489183,-0.28754018471548337,-0.2135310125687843,-0.3047492037527381,1.1131972675076485
2014-12-16 15:45:00,-0.3715864585031543,-0.40999320432860215,-0.34486624284396095,-0.2695390995108631,-0.4268031539283244,1.193588794839676
2014-12-17 15:45:00,-0.32780530649523737,-0.36251806595688124,-0.2978957726231351,-0.2582979826966578,-0.3580086949599316,1.1473873052364527
2014-12-18 15:45:00,-0.2986061393904807,-0.3495168441504504,-0.23333871058620997,-0.23640306192319357,-0.3527494640262882,1.3042901461770855
2014-12-19 15:45:00,-0.2657995713636269,-0.2963521832854632,-0.24564501748365514,-0.16720704896914007,-0.3238355374918956,1.0304644873916242
2014-12-22 15:45:00,-0.24408747808228348,-0.2599372785634269,-0.25644238870992936,-0.19539520735241703,-0.24959139377353515,0.9659489797755217
2014-12-23 15:45:00,-0.27124809444874753,-0.2919677552874688,-0.2693354186939314,-0.21927919233445642,-0.32250455657421556,0.8646699382246952
2014-12-26 15:45:00,-0.1774485211296423,-0.19989524845555534,-0.2270190999051338,-0.05652793098658758,-0.19816646200460855,0.8642443122848611
2014-12-29 15:45:00,-0.2299441432734148,-0.23389346125326183,-0.26058961327860203,-0.18469110441944314,-0.245227230877616,0.8
2014-12-30 15:45:00,-0.28658329522886344,-0.3138825271873902,-0.29632917545373166,-0.18881423516757895,-0.3382733541067084,0.8
2014-12-31 15:45:00,-0.23960123235434752,-0.23576453014867985,-0.2604867685069916,-0.22344449389404453,-0.25085275039605215,0.8
2015-01-02 15:45:00,-0.15343717583360678,-0.18080303266354955,-0.16567056400629115,-0.05336675105242706,-0.17351910304932627,1.0138944989855592
2015-01-05 15:45:00,-0.24116467857598933,-0.2663080579010754,-0.27713640700925535,-0.11270122997734228,-0.25417966389023094,0.9937183315855065
2015-01-06 15:45:00,-0.31783652641740007,-0.37467444611822376,-0.2731910451528961,-0.15244524963417946,-0.36855574170215016,1.0071733901883146
2015-01-07 15:45:00,-0.3129771210584485,-0.380374444794964,-0.25703401644647966,-0.16321374275467612,-0.3928404387379925,1.1462350046217122
2015-01-08 15:45:00,-0.31420400993407543,-0.35048196086354905,-0.29800436494465404,-0.21338977767544354,-0.3456175938451964,1.095233338342065
2015-01-09 15:45:00,-0.3356770827886232,-0.3770409513227424,-0.3136005324794743,-0.22036993244304903,-0.37664858896156,1.1426822467915256
2015-01-12 15:45:00,-0.24798933616567373,-0.268235535095614,-0.2554158411339037,-0.19254548265276372,-0.25895070462550934,1.1405901314158196
2015-01-13 15:45:00,-0.31693186169192505,-0.3565065688710018,-0.28034668642068444,-0.23915946573079477,-0.36458104110575457,1.1408597327477707
2015-01-14 15:45:00,-0.3357819956163316,-0.3940219561423152,-0.2921844890632932,-0.18253076116951772,-0.39305843622212683,1.1583181060570906
2015-01-15 15:45:00,-0.32585765129834954,-0.3760546106414495,-0.25481625867154445,-0.236466900493281,-0.38645858695357904,1.2162469747307796
2015-01-16 15:45:00,-0.33417681737605337,-0.3758094217268588,-0.29062596033471183,-0.24706687710954991,-0.37934903701146444,1.1694194072066368
2015-01-20 15:45:00,-0.2620352469186379,-0.2918433080475242,-0.26438481739020175,-0.18159904055085785,-0.27126219297108584,1.1940437757740063
